SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1.3286586944031769,1.463654547227389,2.1189076936134312,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.1145631287986442,0.1657910900976468,-0.8626248668735915,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.758573602322752,0.9933659961803764,1.11752641812827,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.5549717837226001,1.0398963121850275,0.9352024052216116,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,-0.9516816739185228,0.4017662641212361,-0.7130816746782814,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9924020376385531,-1.479387940066815,-0.928782122131555,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.748079855318371,-1.328164413051698,-0.8639043336308312,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0.5142514200025698,1.6913207362501481,1.2555102899650696,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.9924020376385531,0.32698539911376057,-0.7636647311326029,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-1.2774445836787656,-0.4856333339674735,-0.9837109536061562,1,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1.369379058123207,1.2758714862086173,2.096340547188324,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.6137012404433893,0.2438955491054544,1.2074861670252273,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,0.35136996512244845,1.6231870592433366,1.0214340527052326,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.38159658183809786,-1.3181936310507012,-0.7360679567652431,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.13727439951791576,0.46989994112804756,0.046039188255043745,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1552834925186746,0.5114448661322006,-0.8647205451828635,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0738427650786138,-1.3082228490497045,-0.9382016446374404,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1.4100994218432374,1.3506523512160928,2.0982376875525066,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
1,-1.0331224013585834,-0.6318714699820923,-0.8539774363763851,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.9621754209229036,-1.3397969920528607,-0.3741994621831709,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1.6137012404433893,-1.3215172250510334,-0.18997830891232942,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.6137012404433893,0.6809481601491449,1.6779990371142923,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,-0.38159658183809786,-1.5009913010689746,-0.8176008728817596,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.10704778280226633,-0.4856333339674735,-0.275504043702301,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.21871512695797646,0.19237984210030468,-0.14819710135694997,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.2594354906780068,-0.15659752793458118,-0.2927989046967136,1,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.8295205827584317,-1.2749869090463821,-0.866882402807165,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.3106496014024181,-1.4827115340671475,-0.6507407599203604,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.0331224013585834,-0.196480655938568,-0.8003721912023767,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,1.5322605130033284,1.0897502221900113,1.9365175013917433,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,1.125056875803025,-1.4993295040688086,-0.49327810969317004,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.26992923768238775,-1.3132082400502028,-0.58769393246879,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,1.6137012404433893,1.651437608246161,2.689196910995516,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.2774445836787656,-0.9991286070188055,-0.9905274230542093,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.880734693482843,0.19736523310080326,0.6574698798138886,0,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,-1.1960038562387048,0.682609957149311,-0.8890083537987413,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.247217966963116,0.358559542116917,1.0712450171508752,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,1.5729808767233588,0.6659919871476498,1.7085738806579858,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0,0.3920903288424788,-1.4660935640654862,-0.5831275597317448,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.5956921474426305,-1.4727407520661506,-0.5897896107780619,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1.369379058123207,1.2526063282062914,1.9127370675244253,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.46303730927815856,1.3174164112127704,-0.035096651971295065,1,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-0.8702409464784621,-0.9675544640156493,-0.8182847258037327,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,1.1628692901973208,-0.961827660103022,1,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.9214550572028734,0.8537750481664219,1.2199058184791234,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1.4915401492832983,1.0930738161903437,1.9693865611897978,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
1,-1.1960038562387048,0.3020584441112687,-0.9191861214522572,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.1552834925186746,0.32033821111309646,-0.8736106331685117,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.0965540357978854,0.14418772909548702,-0.08201778632730986,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,-1.1145631287986442,0.5978583101408388,-0.8215275122401849,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,1.5729808767233588,-1.341458789053027,-0.24459830358345905,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,-0.13727439951791576,-0.3161300399505289,-0.29101206319091333,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0.7992939660427822,-0.11339080593026184,0.39255408175023937,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1.4508197855632678,0.39844267012090406,1.3030490979280278,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,0.5549717837226001,-1.5076384890696393,-0.5788259042548182,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.9924020376385531,-0.3327480099521901,-0.812571244939507,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,1.6137012404433893,-1.4976677070686424,-0.37850111766009753,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.62591876415828,-1.491020519067978,-0.8632646002522113,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1960038562387048,1.435403998224565,-0.8652720394747772,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-1.2367242199587352,0.6327560471443273,-0.9336132121287188,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-0.9516816739185228,0.3153528201125979,-0.7236262455396707,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.758573602322752,-0.2779087089467081,0.2862039224976076,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-1.0738427650786138,-1.4843733310673135,-0.9615629428429034,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.1960038562387048,1.001674981181207,-0.8853023121570814,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,-0.62591876415828,0.9784098231788811,-0.29632846816496106,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.0965540357978854,-0.49394231896830415,-0.3696551492178023,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.055833672077855064,0.2089978121019659,-0.049259025387638,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0.5142514200025698,0.5612987761371843,0.5907170107206582,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.2879383306831464,0.8205391081630994,1.5057342800921387,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.2774445836787656,-0.16324471593524553,-0.9794313579009063,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,-1.2774445836787656,0.16080569909714826,-0.9751297024239797,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.1657772395230555,1.1379423351948288,1.6277909967784718,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,-1.2774445836787656,-1.5192710680708021,-0.9974321315889683,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.9516816739185228,-0.6435040489832552,-0.8210642570349775,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.651437608246161,2.568088764491275,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.2774445836787656,-1.504314895069307,-0.9972335936438794,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.0331224013585834,-0.681725379987076,-0.8675441959574614,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.369379058123207,0.8570986421667539,1.6991102386087473,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,-1.2774445836787656,0.17077648109814536,-0.9749973437939203,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.3106496014024181,-1.4744025490663168,-0.6770139479871276,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.6666391278783103,0.22063039110312907,-0.4710639196148876,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2367242199587352,0.7440964461554579,-0.9247672436864235,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.4100994218432374,-1.3265026160515319,-0.3072039356014986,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.35136996512244845,1.3190782082129364,0.8304405495296914,0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,0.9621754209229036,-1.4943441130683104,-0.5117421385864396,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1.6137012404433893,1.7179094882528059,2.529704761774084,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.1960038562387048,0.6643301901474837,-0.8889862940270649,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.880734693482843,-1.4860351280674797,-0.519463058673231,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0.7992939660427822,1.5284646302338678,1.5672148637546746,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.7178532386027215,0.82884809316393,0.8932888390361728,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,-0.748079855318371,0.8371570781647607,-0.48593220572487994,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,-0.21871512695797646,-0.533825446972291,-0.3785672969751272,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1.6137012404433893,1.0581760791868549,2.0064249178347193,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,1.2064976032430856,0.3170146171127639,1.066921301902272,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.8295205827584317,-0.3477041829536853,-0.7170744933517363,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.47353105628253944,0.33529438411459117,0.4360118319530364,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,0.880734693482843,0.5047976781315361,0.9186796362358782,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.4508197855632678,-1.4860351280674797,-0.3939429578336802,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.5037576729981889,-1.5076384890696393,-0.8225643215089826,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.7178532386027215,-0.32776261895169184,0.14749207819548193,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1.0436161483629645,-1.3397969920528607,-0.33804349640531095,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.10704778280226633,0.827186296163764,0.3890465780536683,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-1.2367242199587352,-0.6435040489832552,-0.9701221342534037,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.247217966963116,0.36354493311741554,1.0575017793963863,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,1.0436161483629645,1.5251410362335358,1.8736912716569376,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.21871512695797646,-1.4694171580658184,-0.7484876082191388,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1.5729808767233588,1.6747027662484868,2.5581839270085056,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.247217966963116,-0.20645143793956489,0.5398912967778947,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,1.5729808767233588,0.9468356801757247,1.9366939795651554,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.35136996512244845,1.609892683242008,1.0631490809455824,1,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.7888002190384014,0.8554368451665879,-0.4758950096120512,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2367242199587352,0.4732235351283796,-0.942459180571014,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1.4508197855632678,-1.5093002860698053,-0.4355256274439707,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,-1.2774445836787656,-0.532163649972125,-0.9843286272130997,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1.3286586944031769,1.4719635322282196,2.1302684760268527,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,1.6137012404433893,-1.3215172250510334,-0.21056007588654754,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,-0.1779947632379461,-0.32776261895169184,-0.34177159781864724,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,1.6137012404433893,-1.329826210051864,-0.18561047412037324,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2367242199587352,0.8770402061687477,-0.9314954740477702,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.5851984004382496,-1.4827115340671475,-0.8333956694021671,1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1.125056875803025,1.3157546142126038,1.791099486499947,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,-0.2594354906780068,0.042818112085353605,-0.2768055702312172,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.22893937610395967,-0.9742252517852412,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1552834925186746,-1.4760643460664828,-0.9716442584990853,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.4508197855632678,0.9119379431722362,1.8146593226504988,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.22920887396235737,0.6477122201458225,0.4344455881640015,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
1,0.3920903288424788,1.3440051632154282,1.0232870735260624,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.002895784642934,-1.5009913010689746,-0.5054109841152707,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.880734693482843,-1.1420431490330922,-0.29050468844235283,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.8295205827584317,0.4433111891253892,-0.5878924704138788,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.47353105628253944,-0.10840541492976351,0.19518530456017588,0,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0,0.3920903288424788,0.15415851109648415,0.34347108976992297,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.6137012404433893,-1.329826210051864,-0.22509746542139183,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1.5729808767233588,0.8737166121684152,1.7709368551875833,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.5444780367182193,0.827186296163764,-0.2288696863780813,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.38159658183809786,0.2954112561106046,-0.2810631061647908,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.0965540357978854,-1.5076384890696393,-0.7506053463000874,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.10704778280226633,-1.2816340970470463,-0.5845393851190437,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.9109613101984924,1.1279715531938321,-0.5764434489137511,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,-0.6950197559884049,-0.9864904848374012,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.4223169455581282,0.16412929309748078,-0.34827923046322856,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.0331224013585834,-0.8711702380060141,-0.8823021832090712,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.14776814652229667,-0.3875873109576722,-0.16701408659704434,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True
0,0.06632741908223598,-1.4660935640654862,-0.6897644960161715,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.6137012404433893,-0.010359391919962149,1.076605541668276,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.14776814652229667,-1.3181936310507012,-0.5951060157521096,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2774445836787656,0.3851482941195749,-0.9721516332476459,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.38159658183809786,0.47820892612887816,-0.2659742223380328,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.015113308357824713,0.6726391751483144,0.15982349056267167,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.5729808767233588,1.0099839661820376,1.9814311965251918,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1,-0.38159658183809786,0.48485611412954227,-0.19611092543840947,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.62591876415828,1.0598378761870213,-0.3051082572922267,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,-1.2774445836787656,0.356897745116751,-0.9725266493661471,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.8295205827584317,-1.4976677070686424,-0.8918540643450159,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6137012404433893,-1.4710789550659844,-0.343051064575887,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2774445836787656,-1.5142856770703037,-0.9973659522739388,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,1.6137012404433893,1.116338974192669,2.051382732511521,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,1.125056875803025,0.31867641411292996,0.958938719545576,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.1657772395230555,-0.44575020596348647,0.4255775599500297,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.0738427650786138,-0.6351950639824246,-0.863132241622152,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.015113308357824713,0.682609957149311,0.16822826357143583,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.055833672077855064,0.7241548821534641,0.18424365780860882,1,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
